9.26278e+06, 9.26175e+06, 9.27867e+06, 9.26639e+06, 9.27951e+06, 9.26724e+06, 
9.263e+06, 9.26181e+06, 9.27874e+06, 9.26626e+06, 9.27965e+06, 9.26708e+06, 
9.26289e+06, 9.26174e+06, 9.27862e+06, 9.26641e+06, 9.27949e+06, 9.26738e+06, 
9.26278e+06, 9.26175e+06, 9.27851e+06, 9.26631e+06, 9.27968e+06, 9.26714e+06, 
9.26288e+06, 9.26182e+06, 9.27882e+06, 9.26629e+06, 9.27959e+06, 9.26707e+06, 
9.26267e+06, 9.26168e+06, 9.27874e+06, 9.26658e+06, 9.27941e+06, 9.2671e+06, 
9.26281e+06, 9.26173e+06, 9.27848e+06, 9.26641e+06, 9.27973e+06, 9.26701e+06, 
9.26291e+06, 9.26177e+06, 9.27876e+06, 9.26619e+06, 9.27959e+06, 9.26728e+06, 
9.26274e+06, 9.26168e+06, 9.27865e+06, 9.26627e+06, 9.27935e+06, 9.26708e+06, 
9.26274e+06, 9.26165e+06, 9.27863e+06, 9.26625e+06, 9.27958e+06, 9.26697e+06, 
9.26284e+06, 9.26166e+06, 9.27855e+06, 9.26622e+06, 9.27945e+06, 9.26716e+06, 
9.26263e+06, 9.2616e+06, 9.27855e+06, 9.26627e+06, 9.27944e+06, 9.26697e+06, 
9.2628e+06, 9.2616e+06, 9.27853e+06, 9.26603e+06, 9.2794e+06, 9.267e+06, 
9.26268e+06, 9.2616e+06, 9.27863e+06, 9.26633e+06, 9.27939e+06, 9.26717e+06, 
9.26279e+06, 9.26167e+06, 9.27841e+06, 9.26626e+06, 9.27955e+06, 9.26693e+06, 
9.26284e+06, 9.26158e+06, 9.27857e+06, 9.26622e+06, 9.27974e+06, 9.26726e+06, 
9.26262e+06, 9.26134e+06, 9.27851e+06, 9.26629e+06, 9.2794e+06, 9.26716e+06, 
9.26292e+06, 9.26178e+06, 9.27869e+06, 9.26632e+06, 9.27968e+06, 9.26725e+06, 
9.26294e+06, 9.26176e+06, 9.27869e+06, 9.26638e+06, 9.27954e+06, 9.2672e+06, 
9.26277e+06, 9.2617e+06, 9.27864e+06, 9.26638e+06, 9.27963e+06, 9.26711e+06, 
9.26301e+06, 9.26184e+06, 9.27872e+06, 9.26644e+06, 9.27972e+06, 9.2673e+06, 
9.26282e+06, 9.26179e+06, 9.27871e+06, 9.26645e+06, 9.27962e+06, 9.26733e+06, 
9.26308e+06, 9.26196e+06, 9.27858e+06, 9.26642e+06, 9.27986e+06, 9.2672e+06, 
9.26302e+06, 9.26183e+06, 9.27862e+06, 9.26632e+06, 9.27975e+06, 9.26738e+06, 
9.26286e+06, 9.26178e+06, 9.27881e+06, 9.26646e+06, 9.2796e+06, 9.26733e+06, 
9.263e+06, 9.2619e+06, 9.27864e+06, 9.26634e+06, 9.27975e+06, 9.26717e+06, 
9.26295e+06, 9.26184e+06, 9.27891e+06, 9.26651e+06, 9.27954e+06, 9.26726e+06, 
9.26296e+06, 9.26191e+06, 9.27878e+06, 9.26663e+06, 9.27975e+06, 9.26725e+06, 
9.26301e+06, 9.26194e+06, 9.27869e+06, 9.26637e+06, 9.27981e+06, 9.26724e+06, 
9.26278e+06, 9.26184e+06, 9.27871e+06, 9.26645e+06, 9.27951e+06, 9.26734e+06, 
9.26296e+06, 9.26179e+06, 9.27849e+06, 9.26631e+06, 9.27958e+06, 9.26692e+06, 
9.26287e+06, 9.26178e+06, 9.27873e+06, 9.26638e+06, 9.27986e+06, 9.26721e+06, 
